"Country Name","Region Name",Zone,"Zip From","Zip To","Weight From","Weight To","Volume From","Volume To","Profile Name","Shipping Price","Shipping Name"
AU,NSW,21,2561,2562,0,25,0.065,0.192,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,0,25,0.065,0.192,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,26,250,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,26,250,0,0.75,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,251,500,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,0,25,0,0.064,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,0,25,0.065,0.192,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,26,250,0,0.75,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,251,500,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,501,1000,0.751,3.5,Standard,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,501,1000,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,1001,2000,0.751,6.99,Standard,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,1001,2000,0.751,6.99,Bulky,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,2001,3999,7,15,Standard,135.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2561,2562,2001,3999,7,15,Bulky,135.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0,0.064,Standard,45.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0,0.064,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0.065,0.192,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0.065,0.192,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,26,250,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,26,250,0,0.75,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,251,500,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0,0.064,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,0,25,0.065,0.192,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,26,250,0,0.75,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,251,500,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,501,1000,0.751,3.5,Standard,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,501,1000,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,1001,2000,0.751,6.99,Standard,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,1001,2000,0.751,6.99,Bulky,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,2001,3999,7,15,Standard,135.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2568,2569,2001,3999,7,15,Bulky,135.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0,0.064,Standard,45.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0,0.064,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0.065,0.192,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0.065,0.192,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,26,250,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,26,250,0,0.75,Bulky,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,251,500,0,0.75,Standard,60.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0,0.064,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,0,25,0.065,0.192,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,26,250,0,0.75,Hoarding,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,251,500,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,501,1000,0.751,3.5,Standard,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,501,1000,0.751,3.5,Bulky,75.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,1001,2000,0.751,6.99,Standard,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,1001,2000,0.751,6.99,Bulky,105.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,2001,3999,7,15,Standard,135.0000,"Same day Standard (5 hour service)"
AU,NSW,21,2753,2756,2001,3999,7,15,Bulky,135.0000,"Same day Standard (5 hour service)"
AU,NSW,23,2250,2263,0,25,0,0.064,Standard,35.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0,0.064,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,251,500,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0,0.064,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,251,500,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,501,1000,0.751,3.5,Standard,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2250,2263,501,1000,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Standard,35.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,251,500,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,251,500,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,501,1000,0.751,3.5,Standard,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2757,2758,501,1000,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,NSW,23,2572,2572,0,25,0,0.064,Standard,35.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0,0.064,Bulky,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Bulky,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Hoarding,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,26,250,0,0.75,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,26,250,0,0.75,Bulky,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,251,500,0,0.75,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0,0.064,Hoarding,125.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,26,250,0,0.75,Hoarding,125.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,251,500,0.751,3.5,Bulky,125.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,501,1000,0.751,3.5,Standard,125.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,501,1000,0.751,3.5,Bulky,125.0000,"Express National Road Freight (regional)"
AU,NSW,23,2572,2572,0,25,0,0.064,Standard,55.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,0,25,0,0.064,Bulky,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Standard,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Bulky,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,26,250,0,0.75,Standard,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,26,250,0,0.75,Bulky,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,251,500,0,0.75,Standard,70.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,0,25,0,0.064,Hoarding,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,0,25,0.065,0.192,Hoarding,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,26,250,0,0.75,Hoarding,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,251,500,0.751,3.5,Bulky,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,501,1000,0.751,3.5,Standard,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,501,1000,0.751,3.5,Bulky,90.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,1001,2000,0.751,6.99,Standard,135.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,1001,2000,0.751,6.99,Bulky,135.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,2001,3999,7,15,Standard,185.0000,"Special Timed Delivery"
AU,NSW,23,2572,2572,2001,3999,7,15,Bulky,185.0000,"Special Timed Delivery"
AU,NSW,23,2250,2263,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2250,2263,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2500,2534,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2757,2758,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,23,2773,2786,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,26,250,0,0.75,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (regional)"
AU,NSW,23,2773,2786,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,NSW,29,2900,2917,0,25,0,0.064,Standard,35.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,0,25,0,0.064,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,0,25,0.065,0.192,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,0,25,0.065,0.192,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,26,250,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,26,250,0,0.75,Bulky,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,251,500,0,0.75,Standard,65.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,0,25,0,0.064,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,0,25,0.065,0.192,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,26,250,0,0.75,Hoarding,125.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,251,500,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,501,1000,0.751,3.5,Standard,125.0000,"Express National Road Freight (near)"
AU,NSW,29,2900,2917,501,1000,0.751,3.5,Bulky,125.0000,"Express National Road Freight (near)"
AU,VIC,30,3000,3210,0,25,0,0.064,Standard,65.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0,0.064,Bulky,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0,0.064,Hoarding,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Standard,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Bulky,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,26,250,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,26,250,0,0.75,Bulky,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,251,500,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Hoarding,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,26,250,0,0.75,Hoarding,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Standard,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Standard,165.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Bulky,165.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,2001,3999,7,15,Standard,245.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,2001,3999,7,15,Bulky,245.0000,"Next  Day by 8:00am"
AU,VIC,30,3000,3210,0,25,0,0.064,Standard,25.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0,0.064,Bulky,35.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Standard,35.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Bulky,35.0000,"Next Day Standard"
AU,VIC,30,3000,3210,251,500,0,0.75,Standard,35.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0,0.064,Hoarding,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Hoarding,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,26,250,0,0.75,Standard,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,26,250,0,0.75,Bulky,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Bulky,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Standard,45.0000,"Next Day Standard"
AU,VIC,30,3000,3210,26,250,0,0.75,Hoarding,75.0000,"Next Day Standard"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Bulky,75.0000,"Next Day Standard"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Hoarding,75.0000,"Next Day Standard"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Standard,75.0000,"Next Day Standard"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Bulky,75.0000,"Next Day Standard"
AU,VIC,30,3000,3210,2001,3999,7,15,Standard,95.0000,"Next Day Standard"
AU,VIC,30,3000,3210,2001,3999,7,15,Bulky,95.0000,"Next Day Standard"
AU,VIC,30,3000,3210,0,25,0,0.064,Standard,55.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0,0.064,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Standard,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,251,500,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0,0.064,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Standard,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Standard,135.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Bulky,135.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,2001,3999,7,15,Standard,185.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,2001,3999,7,15,Bulky,185.0000,"Same Day Express (3 hr service)"
AU,VIC,30,3000,3210,0,25,0,0.064,Standard,35.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,0,25,0,0.064,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Standard,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,251,500,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,0,25,0,0.064,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,0,25,0.065,0.192,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,26,250,0,0.75,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,251,500,0.751,3.5,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Standard,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,501,1000,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Standard,95.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,1001,2000,0.751,6.99,Bulky,95.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,2001,3999,7,15,Standard,125.0000,"Same day Standard (5 hour service)"
AU,VIC,30,3000,3210,2001,3999,7,15,Bulky,125.0000,"Same day Standard (5 hour service)"
AU,VIC,33,3211,3259,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,VIC,33,3211,3259,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,VIC,33,3930,3944,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3930,3944,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
